"Commodity";"Country Of Destination";"2022 Quantity";"2022 FOB";"2023 Quantity";"2023 FOB"
"Copra Oil Cake Or Meal";"Libyan Arab Jamahiriya";..;..;..;..
"Copra Oil Cake Or Meal";"Andorra";..;..;..;..
"Copra Oil Cake Or Meal";"Cayman Islands";..;..;..;..
"Copra Oil Cake Or Meal";"Liechtenstein";..;..;..;..
"Copra Oil Cake Or Meal";"Sarawak (Comprises Malaysia)";..;..;..;..
"Copra Oil Cake Or Meal";"Seychelles Republic";..;..;..;..
"Copra Oil Cake Or Meal";"Somalia, Democratic Rep. Of";..;..;..;..
"Copra Oil Cake Or Meal";"Lao People'S Democratic Republic (Laos)";..;..;..;..
"Copra Oil Cake Or Meal";"Mongolia";..;..;..;..
"Copra Oil Cake Or Meal";"Belarus (Byelorussian S.S.R.)";..;..;..;..
"Copra Oil Cake Or Meal";"British West Africa(Exc. St. Helena)";..;..;..;..
"Copra Oil Cake Or Meal";"Other Pacific Islands, N.E.S.   6/";..;..;..;..
"Copra Oil Cake Or Meal";"Sierra Leone";..;..;..;..
"Copra Oil Cake Or Meal";"Sudan";..;..;..;..
"Copra Oil Cake Or Meal";"Uganda";..;..;..;..
"Copra Oil Cake Or Meal";"Malawi";..;..;..;..
"Copra Oil Cake Or Meal";"Tokelau";..;..;..;..
"Copra Oil Cake Or Meal";"Niger";..;..;..;..
"Copra Oil Cake Or Meal";"Madagascar, Democratic Rep. Of";..;..;..;..
"Copra Oil Cake Or Meal";"Guyana";..;..;..;..
"Copra Oil Cake Or Meal";"Cameroon";..;..;..;..
"Copra Oil Cake Or Meal";"Curacao";..;..;..;..
"Copra Oil Cake Or Meal";"Djibouti (Affars & Issas)";..;..;..;..
"Copra Oil Cake Or Meal";"Timor-Leste (East Timor)";..;..;..;..
"Copra Oil Cake Or Meal";"Ethiopia";..;..;..;..
"Copra Oil Cake Or Meal";"French Oceania";..;..;..;..
"Copra Oil Cake Or Meal";"Iraq";..;..;..;..
"Copra Oil Cake Or Meal";"Kazakhstan";..;..;..;..
"Copra Oil Cake Or Meal";"Liberia";..;..;..;..
"Copra Oil Cake Or Meal";"Rwanda";..;..;..;..
"Copra Oil Cake Or Meal";"Suriname";..;..;..;..
"Copra Oil Cake Or Meal";"Macedonia, The Former Yugoslav Rep. Of";..;..;..;..
"Copra Oil Cake Or Meal";"St. Vincent And Grenadines";..;..;..;..
"Copra Oil Cake Or Meal";"Botswana";..;..;..;..
"Copra Oil Cake Or Meal";"Monaco";..;..;..;..
"Copra Oil Cake Or Meal";"Tonga";..;..;..;..
"Copra Oil Cake Or Meal";"Guinea";..;..;..;..
"Copra Oil Cake Or Meal";"British Indian Ocean Territory";..;..;..;..
"Copra Oil Cake Or Meal";"Mauritania";..;..;..;..
"Copra Oil Cake Or Meal";"Eritrea";..;..;..;..
"Copra Oil Cake Or Meal";"Gambia";..;..;..;..
"Copra Oil Cake Or Meal";"U.S. Oceania, N.E.S.";..;..;..;..
"Copra Oil Cake Or Meal";"U.S. Minor Outlying Islands";..;..;..;..
"Copra Oil Cake Or Meal";"Yemen Arab Republic";..;..;..;..
"Copra Oil Cake Or Meal";"Azores";..;..;..;..
"Copra Oil Cake Or Meal";"Albania";..;..;..;..
"Copra Oil Cake Or Meal";"Antartica";..;..;..;..
"Copra Oil Cake Or Meal";"Madeira Islands";..;..;..;..
"Copra Oil Cake Or Meal";"Dominica";..;..;..;..
"Copra Oil Cake Or Meal";"Northern Mariana Islands";..;..;..;..
"Copra Oil Cake Or Meal";"Sao Tome And Principe, Dem. Rep. Of";..;..;..;..
"Copra Oil Cake Or Meal";"Tajikistan";..;..;..;..
"Copra Oil Cake Or Meal";"Armenia";..;..;..;..
"Copra Oil Cake Or Meal";"Midway Islands";..;..;..;..
"Copra Oil Cake Or Meal";"Moldova, Republic Of";..;..;..;..
"Copra Oil Cake Or Meal";"Greenland";..;..;..;..
"Copra Oil Cake Or Meal";"Nansei Islands";..;..;..;..
"Copra Oil Cake Or Meal";"Democratic People'S Rep. Of Korea";..;..;..;..
"Copra Oil Cake Or Meal";"Chinese Taipei";..;..;..;..
"Copra Oil Cake Or Meal";"Turkmenistan";..;..;..;..
"Copra Oil Cake Or Meal";"Byelorussian Soviet Socialist Rep.";..;..;..;..
"Copra Oil Cake Or Meal";"Panama Canal Zone";..;..;..;..
"Copra Oil Cake Or Meal";"Gilbert And Ellice Islands";..;..;..;..
"Copra Oil Cake Or Meal";"Ceuta And Melilla";..;..;..;..
"Copra Oil Cake Or Meal";"Christmas Island";..;..;..;..
"Copra Oil Cake Or Meal";"Guinea-Bissau, Rep. Of";..;..;..;..
"Copra Oil Cake Or Meal";"Burundi";..;..;..;..
"Copra Oil Cake Or Meal";"Cocos Island";..;..;..;..
"Copra Oil Cake Or Meal";"French Antilles";..;..;..;..
"Copra Oil Cake Or Meal";"Cape Verde";..;..;..;..
"Copra Oil Cake Or Meal";"Falkland Islands (Malvinas)";..;..;..;..
"Copra Oil Cake Or Meal";"Portuguese Timor And Dependencies";..;..;..;..
"Copra Oil Cake Or Meal";"Yemen, People'S Democratic Republic";..;..;..;..
"Copra Oil Cake Or Meal";"Central African Republic";..;..;..;..
"Copra Oil Cake Or Meal";"Azerbaijan";..;..;..;..
"Copra Oil Cake Or Meal";"British Pacific Islands";..;..;..;..
"Copra Oil Cake Or Meal";"Equatorial Guinea, Rep. Of";..;..;..;..
"Copra Oil Cake Or Meal";"French Southern Territory";..;..;..;..
"Copra Oil Cake Or Meal";"Kyrgyzstan";..;..;..;..
"Copra Oil Cake Or Meal";"Opt. Ctry.Comb. Netherlands & Germany";..;..;..;..
"Copra Oil Cake Or Meal";"Mayotte";..;..;..;..
"Copra Oil Cake Or Meal";"Tuvalu";..;..;..;..
"Copra Oil Cake Or Meal";"Razerbaijani";..;..;..;..
"Copra Oil Cake Or Meal";"Georgia";..;..;..;..
"Copra Oil Cake Or Meal";"Montserrat";..;..;..;..
"Copra Oil Cake Or Meal";"South And Southeast Asia, N.E.S.";..;..;..;..
"Copra Oil Cake Or Meal";"Bouvet Island";..;..;..;..
"Copra Oil Cake Or Meal";"Comoros, Rep. Of";..;..;..;..
"Copra Oil Cake Or Meal";"St. Pierre And Miguelon";..;..;..;..
"Copra Oil Cake Or Meal";"Norfolk Island";..;..;..;..
"Copra Oil Cake Or Meal";"Leeward & Windward Is.  5/";..;..;..;..
"Copra Oil Cake Or Meal";"St.Kitts & Nevis (St.Christopher & Nevis)";..;..;..;..
"Copra Oil Cake Or Meal";"French Indian Ocean Areas";..;..;..;..
"Copra Oil Cake Or Meal";"Wake Islands";..;..;..;..
"Copra Oil Cake Or Meal";"St. Lucia";..;..;..;..
"Copra Oil Cake Or Meal";"Western Portuguese Africa";..;..;..;..
"Copra Oil Cake Or Meal";"Wallis And Futuna Islands";..;..;..;..
"Copra Oil Cake Or Meal";"Anguilla";..;..;..;..
"Copra Oil Cake Or Meal";"Vatican City State";..;..;..;..
"Copra Oil Cake Or Meal";"Western Sahara (Spanish Sahara)";..;..;..;..
"Copra Oil Cake Or Meal";"Serbia";..;..;..;..
"Copra Oil Cake Or Meal";"Faeroe Islands";..;..;..;..
"Copra Oil Cake Or Meal";"Heard And Mcdonald Island";..;..;..;..
"Copra Oil Cake Or Meal";"Not Specified";..;..;..;..
"Copra Oil Cake Or Meal";"Chad";..;..;..;..
"Copra Oil Cake Or Meal";"Montenegro";..;..;..;..
"Copra Oil Cake Or Meal";"Neutral Zone";..;..;..;..
"Copra Oil Cake Or Meal";"Pitcairn Island";..;..;..;..
"Copra Oil Cake Or Meal";"Saint Martin";..;..;..;..
"Copra Oil Cake Or Meal";"Kosovo";..;..;..;..
"Copra Oil Cake Or Meal";"South Georgia And The South Sandwich Islands";..;..;..;..
"Copra Oil Cake Or Meal";"Svalbard And Jan Mayen";..;..;..;..
"Copra Oil Cake Or Meal";"Channel Islands";..;..;..;..
"Unmanufactured Tobacco";"American Samoa";..;..;..;..
"Unmanufactured Tobacco";"Argentina";..;..;191877.33;189494.00
"Unmanufactured Tobacco";"Australia";..;..;..;..
"Unmanufactured Tobacco";"Austria";..;..;..;..
"Unmanufactured Tobacco";"Bahamas";..;..;..;..
"Unmanufactured Tobacco";"Bahrain";..;..;..;..
"Unmanufactured Tobacco";"Barbados";..;..;..;..
"Unmanufactured Tobacco";"Belgium";3090225.21;11565046.00;3543548.30;10010893.00
"Unmanufactured Tobacco";"Belize (British Honduras)";..;..;..;..
"Unmanufactured Tobacco";"Bhutan";..;..;..;..
"Unmanufactured Tobacco";"Bolivia";..;..;..;..
"Unmanufactured Tobacco";"Brazil";600.00;3420.00;..;..
"Unmanufactured Tobacco";"Brunei Darussalam";..;..;..;..
"Unmanufactured Tobacco";"Canada";48.11;422.00;..;..
"Unmanufactured Tobacco";"Canary Islands";..;..;..;..
"Unmanufactured Tobacco";"Chile";..;..;..;..
"Unmanufactured Tobacco";"People'S Republic Of China";..;..;..;..
"Unmanufactured Tobacco";"Taiwan (Rep. Of China)";2973958.33;6056406.00;1576517.37;3279394.00
"Unmanufactured Tobacco";"Colombia";..;..;..;..
"Unmanufactured Tobacco";"Costa Rica";..;..;..;..
"Unmanufactured Tobacco";"Cyprus";..;..;..;..
"Unmanufactured Tobacco";"Czech Republic (Czechoslovakia)";..;..;..;..
"Unmanufactured Tobacco";"Denmark";324871.34;1566734.00;156420.00;696946.00
"Unmanufactured Tobacco";"Dominican Republic";3548892.91;26467618.00;4071304.48;11142054.00
"Unmanufactured Tobacco";"Ecuador";..;..;..;..
"Unmanufactured Tobacco";"Egypt Arab Republic";..;..;..;..
"Unmanufactured Tobacco";"Fiji";..;..;..;..
"Unmanufactured Tobacco";"Finland";..;..;..;..
"Unmanufactured Tobacco";"France";201019.50;540000.00;36000.00;97200.00
"Unmanufactured Tobacco";"French Polynesia";..;..;..;..
"Unmanufactured Tobacco";"French West Indies";..;..;..;..
"Unmanufactured Tobacco";"Gabon";..;..;..;..
"Unmanufactured Tobacco";"Germany";758269.41;3172235.00;852377.20;2796295.00
"Unmanufactured Tobacco";"Greece";454238.37;857736.00;229978.84;844332.00
"Unmanufactured Tobacco";"Guadeloupe";..;..;..;..
"Unmanufactured Tobacco";"Honduras, Republic Of";..;..;..;..
"Unmanufactured Tobacco";"Hong Kong, China";..;..;..;..
"Unmanufactured Tobacco";"Hungary";85920.00;289180.00;83811.40;271340.00
"Unmanufactured Tobacco";"Iceland";..;..;..;..
"Unmanufactured Tobacco";"India";188650.00;1059513.00;138179.00;895710.00
"Unmanufactured Tobacco";"Indonesia";7172425.91;25382940.00;3407503.38;10501474.00
"Unmanufactured Tobacco";"Ireland";..;..;..;..
"Unmanufactured Tobacco";"Israel";..;..;..;..
"Unmanufactured Tobacco";"Italy";..;..;39600.00;170280.00
"Unmanufactured Tobacco";"Jamaica (Excludes Cayman Is.,Turks,Caicos)";..;..;..;..
"Unmanufactured Tobacco";"Japan";..;..;2865.20;29120.00
"Unmanufactured Tobacco";"Okinawa";..;..;..;..
"Unmanufactured Tobacco";"Cambodia (Democratic Kampuchea)";..;..;..;..
"Unmanufactured Tobacco";"Kenya";..;..;..;..
"Unmanufactured Tobacco";"Republic Of Korea";1540827.88;6047347.00;2657926.29;12655958.00
"Unmanufactured Tobacco";"Kuwait";..;..;..;..
"Unmanufactured Tobacco";"Lebanon";..;..;..;..
"Unmanufactured Tobacco";"Malaysia";1980170.00;1189921.00;509506.22;189734.00
"Unmanufactured Tobacco";"Sabah (Comprises Malaysia)";..;..;..;..
"Unmanufactured Tobacco";"Malta";..;..;..;..
"Unmanufactured Tobacco";"Mauritius";..;..;..;..
"Unmanufactured Tobacco";"Mexico";..;..;..;..
"Unmanufactured Tobacco";"Netherlands";780210.00;3172770.00;259050.00;428950.00
"Unmanufactured Tobacco";"New Caledonia";..;..;..;..
"Unmanufactured Tobacco";"Vanuatu (New Hebrides)";..;..;..;..
"Unmanufactured Tobacco";"New Zealand";..;..;..;..
"Unmanufactured Tobacco";"Nigeria";..;..;..;..
"Unmanufactured Tobacco";"Norway";..;..;..;..
"Unmanufactured Tobacco";"Pakistan, Islamic Rep. Of";385735.67;2529018.00;55675.70;359177.00
"Unmanufactured Tobacco";"Palau, Rep. Of";..;..;..;..
"Unmanufactured Tobacco";"Papua New Guinea";..;..;..;..
"Unmanufactured Tobacco";"Peru";..;..;..;..
"Unmanufactured Tobacco";"Poland";39220.93;33660.00;559515.80;669150.00
"Unmanufactured Tobacco";"Portugal";..;..;..;..
"Unmanufactured Tobacco";"Puerto Rico";..;..;..;..
"Unmanufactured Tobacco";"Reunion";..;..;..;..
"Unmanufactured Tobacco";"San Marino";..;..;..;..
"Unmanufactured Tobacco";"Saudi Arabia";..;..;..;..
"Unmanufactured Tobacco";"Singapore";536496.92;1861200.00;423552.77;1520604.00
"Unmanufactured Tobacco";"Slovak Republic (Slovakia)";..;..;..;..
"Unmanufactured Tobacco";"South Africa, Rep. Of";247950.00;665721.00;..;..
"Unmanufactured Tobacco";"Spain";..;..;..;..
"Unmanufactured Tobacco";"Sri Lanka  (Ceylon)";..;..;..;..
"Unmanufactured Tobacco";"Sweden";777403.36;4169817.00;686410.61;2932943.00
"Unmanufactured Tobacco";"Switzerland";51228.19;373355.00;459286.48;1741112.00
"Unmanufactured Tobacco";"Thailand";613856.72;5035140.00;710542.11;5697924.00
"Unmanufactured Tobacco";"Trinidad And Tobago";..;..;..;..
"Unmanufactured Tobacco";"Pacific Trust Territory";..;..;..;..
"Unmanufactured Tobacco";"Turkey";99000.00;440550.00;119138.62;603300.00
"Unmanufactured Tobacco";"Turks And Caicos Islands";..;..;..;..
"Unmanufactured Tobacco";"Ukraine (Ukrainian S.S.R.)";..;..;..;..
"Unmanufactured Tobacco";"United Arab Emirates, N.E.S.";1251330.00;4578144.00;226209.22;780624.00
"Unmanufactured Tobacco";"Oman";..;..;..;..
"Unmanufactured Tobacco";"Qatar";..;..;..;..
"Unmanufactured Tobacco";"Uk Of Great Britain And N. Ireland";..;..;..;..
"Unmanufactured Tobacco";"United States Of America";3893073.08;8026698.00;1810956.43;5412897.00
"Unmanufactured Tobacco";"Guam";..;..;..;..
"Unmanufactured Tobacco";"Hawaii";..;..;..;..
"Unmanufactured Tobacco";"Virgin Islands (U.S.)";..;..;..;..
"Unmanufactured Tobacco";"Uruguay";..;..;..;..
"Unmanufactured Tobacco";"Venezuela";..;..;..;..
"Unmanufactured Tobacco";"Vietnam";325728.35;1223826.00;110.00;663.00
"Unmanufactured Tobacco";"Virgin Islands (British)";..;..;..;..
"Unmanufactured Tobacco";"Jordan";106200.00;342540.00;277200.00;1090980.00
"Unmanufactured Tobacco";"Micronesia, Federated States Of";..;..;..;..
"Unmanufactured Tobacco";"Morocco";..;..;..;..
"Unmanufactured Tobacco";"Panama";..;..;..;..
"Unmanufactured Tobacco";"Antigua And Barbuda";..;..;..;..
"Unmanufactured Tobacco";"Aruba";..;..;..;..
"Unmanufactured Tobacco";"Cook Islands";..;..;..;..
"Unmanufactured Tobacco";"Maldives, Rep. Of";..;..;..;..
"Unmanufactured Tobacco";"Syrian Arab Republic";..;..;..;..
"Unmanufactured Tobacco";"Russian Federation";19800.00;91080.00;..;..
"Unmanufactured Tobacco";"Uzbekistan";..;..;19365.07;1509.00
"Unmanufactured Tobacco";"Swaziland (Eswatini)";..;..;..;..
"Unmanufactured Tobacco";"Bangladesh";84740.00;514409.00;59520.00;283838.00
"Unmanufactured Tobacco";"Bermuda";..;..;..;..
"Unmanufactured Tobacco";"Gibraltar";..;..;..;..
"Unmanufactured Tobacco";"Marshall Islands, Rep. Of";..;..;..;..
"Unmanufactured Tobacco";"Romania";59400.00;269100.00;196951.98;905300.00
"Unmanufactured Tobacco";"Latvia (Latvian Soviet Socialist Rep.)";400.00;2550.00;..;..
"Unmanufactured Tobacco";"Yemen, Republic Of";..;..;..;..
"Unmanufactured Tobacco";"Alaska";..;..;..;..
"Unmanufactured Tobacco";"Myanmar, Union Of (Burma)";7743216.31;40360918.00;30674.34;50331.00
"Unmanufactured Tobacco";"Grenada";..;..;..;..
"Unmanufactured Tobacco";"Solomon Islands (British)";..;..;..;..
"Unmanufactured Tobacco";"Togo";..;..;..;..
"Unmanufactured Tobacco";"Burkina Faso (Upper Volta)";..;..;..;..
"Unmanufactured Tobacco";"Zaire (Democratic Republic Of Congo)";..;..;..;..
"Unmanufactured Tobacco";"Zambia";..;..;..;..
"Unmanufactured Tobacco";"Algeria";..;..;..;..
"Unmanufactured Tobacco";"El Salvador";..;..;..;..
"Unmanufactured Tobacco";"Guatemala";..;..;..;..
"Unmanufactured Tobacco";"Angola";..;..;..;..
"Unmanufactured Tobacco";"French Pacific Islands";..;..;..;..
"Unmanufactured Tobacco";"Slovenia";..;..;..;..
"Unmanufactured Tobacco";"Luxembourg";..;..;..;..
"Unmanufactured Tobacco";"Afghanistan";..;..;..;..
"Unmanufactured Tobacco";"Paraguay";..;..;..;..
"Unmanufactured Tobacco";"Bulgaria";..;..;..;..
"Unmanufactured Tobacco";"Mali (West Africa)";..;..;..;..
"Unmanufactured Tobacco";"Nepal";17796.12;94501.00;..;..
"Unmanufactured Tobacco";"Netherlands Antilles";..;..;..;..
"Unmanufactured Tobacco";"Ghana";..;..;..;..
"Unmanufactured Tobacco";"Cote D' Ivoire (Ivory Coast)";..;..;..;..
"Unmanufactured Tobacco";"Senegal";..;..;..;..
"Unmanufactured Tobacco";"Kiribati";..;..;..;..
"Unmanufactured Tobacco";"Haiti";79200.00;261360.00;..;..
"Unmanufactured Tobacco";"Macau";..;..;..;..
"Unmanufactured Tobacco";"Nicaragua";..;..;..;..
"Unmanufactured Tobacco";"Spanish Africa, N.E.S.";..;..;..;..
"Unmanufactured Tobacco";"Tanzania, United Rep. Of";..;..;..;..
"Unmanufactured Tobacco";"Tunisia";..;..;..;..
"Unmanufactured Tobacco";"Bosnia And Herzegovina";..;..;..;..
"Unmanufactured Tobacco";"Croatia";38180.00;198150.00;18620.00;90654.00
"Unmanufactured Tobacco";"Estonia";..;..;..;..
"Unmanufactured Tobacco";"Iran, Islamic Rep. Of";..;..;..;..
"Unmanufactured Tobacco";"Lithuania";..;..;..;..
"Unmanufactured Tobacco";"Mozambique";..;..;..;..
"Unmanufactured Tobacco";"Namibia";..;..;..;..
"Unmanufactured Tobacco";"Nauru, Rep. Of";..;..;..;..
"Unmanufactured Tobacco";"Zimbabwe (Rhodesia)";..;..;..;..
"Unmanufactured Tobacco";"Samoa (Western Samoa)";..;..;..;..
"Unmanufactured Tobacco";"Benin, People'S Rep. Of (Dahomey)";..;..;..;..
"Unmanufactured Tobacco";"Congo, Rep. Of";..;..;..;..
"Unmanufactured Tobacco";"Cuba";..;..;..;..
"Unmanufactured Tobacco";"French Guiana";..;..;..;..
"Unmanufactured Tobacco";"Lesotho";..;..;..;..
"Unmanufactured Tobacco";"Martinique";..;..;..;..
"Unmanufactured Tobacco";"St. Helena";..;..;..;..
"Unmanufactured Tobacco";"Libyan Arab Jamahiriya";..;..;..;..
"Unmanufactured Tobacco";"Andorra";..;..;..;..
"Unmanufactured Tobacco";"Cayman Islands";..;..;..;..
"Unmanufactured Tobacco";"Liechtenstein";..;..;..;..
"Unmanufactured Tobacco";"Sarawak (Comprises Malaysia)";..;..;..;..
"Unmanufactured Tobacco";"Seychelles Republic";..;..;..;..
"Unmanufactured Tobacco";"Somalia, Democratic Rep. Of";..;..;..;..
"Unmanufactured Tobacco";"Lao People'S Democratic Republic (Laos)";..;..;..;..
"Unmanufactured Tobacco";"Mongolia";..;..;..;..
"Unmanufactured Tobacco";"Belarus (Byelorussian S.S.R.)";..;..;..;..
"Unmanufactured Tobacco";"British West Africa(Exc. St. Helena)";..;..;..;..
"Unmanufactured Tobacco";"Other Pacific Islands, N.E.S.   6/";..;..;..;..
"Unmanufactured Tobacco";"Sierra Leone";..;..;..;..
"Unmanufactured Tobacco";"Sudan";..;..;..;..
"Unmanufactured Tobacco";"Uganda";..;..;..;..
"Unmanufactured Tobacco";"Malawi";..;..;..;..
"Unmanufactured Tobacco";"Tokelau";..;..;..;..
"Unmanufactured Tobacco";"Niger";..;..;..;..
"Unmanufactured Tobacco";"Madagascar, Democratic Rep. Of";..;..;..;..
"Unmanufactured Tobacco";"Guyana";..;..;..;..
"Unmanufactured Tobacco";"Cameroon";..;..;..;..
"Unmanufactured Tobacco";"Curacao";..;..;..;..
"Unmanufactured Tobacco";"Djibouti (Affars & Issas)";..;..;..;..
"Unmanufactured Tobacco";"Timor-Leste (East Timor)";..;..;..;..
"Unmanufactured Tobacco";"Ethiopia";..;..;..;..
"Unmanufactured Tobacco";"French Oceania";..;..;..;..
"Unmanufactured Tobacco";"Iraq";..;..;..;..
"Unmanufactured Tobacco";"Kazakhstan";..;..;..;..
"Unmanufactured Tobacco";"Liberia";..;..;..;..
"Unmanufactured Tobacco";"Rwanda";..;..;..;..
"Unmanufactured Tobacco";"Suriname";..;..;..;..
"Unmanufactured Tobacco";"Macedonia, The Former Yugoslav Rep. Of";..;..;..;..
"Unmanufactured Tobacco";"St. Vincent And Grenadines";..;..;..;..
"Unmanufactured Tobacco";"Botswana";..;..;..;..
"Unmanufactured Tobacco";"Monaco";..;..;..;..
"Unmanufactured Tobacco";"Tonga";..;..;..;..
"Unmanufactured Tobacco";"Guinea";..;..;..;..
"Unmanufactured Tobacco";"British Indian Ocean Territory";..;..;..;..
"Unmanufactured Tobacco";"Mauritania";..;..;..;..
"Unmanufactured Tobacco";"Eritrea";..;..;..;..
"Unmanufactured Tobacco";"Gambia";..;..;..;..
"Unmanufactured Tobacco";"U.S. Oceania, N.E.S.";..;..;..;..
"Unmanufactured Tobacco";"U.S. Minor Outlying Islands";..;..;..;..
"Unmanufactured Tobacco";"Yemen Arab Republic";..;..;..;..
"Unmanufactured Tobacco";"Azores";..;..;..;..
"Unmanufactured Tobacco";"Albania";..;..;..;..
"Unmanufactured Tobacco";"Antartica";..;..;..;..
"Unmanufactured Tobacco";"Madeira Islands";..;..;..;..
"Unmanufactured Tobacco";"Dominica";..;..;..;..
"Unmanufactured Tobacco";"Northern Mariana Islands";..;..;..;..
"Unmanufactured Tobacco";"Sao Tome And Principe, Dem. Rep. Of";..;..;..;..
"Unmanufactured Tobacco";"Tajikistan";..;..;..;..
"Unmanufactured Tobacco";"Armenia";..;..;..;..
"Unmanufactured Tobacco";"Midway Islands";..;..;..;..
"Unmanufactured Tobacco";"Moldova, Republic Of";..;..;..;..
"Unmanufactured Tobacco";"Greenland";..;..;..;..
"Unmanufactured Tobacco";"Nansei Islands";..;..;..;..
"Unmanufactured Tobacco";"Democratic People'S Rep. Of Korea";..;..;..;..
"Unmanufactured Tobacco";"Chinese Taipei";..;..;..;..
"Unmanufactured Tobacco";"Turkmenistan";..;..;..;..
"Unmanufactured Tobacco";"Byelorussian Soviet Socialist Rep.";..;..;..;..
"Unmanufactured Tobacco";"Panama Canal Zone";..;..;..;..
"Unmanufactured Tobacco";"Gilbert And Ellice Islands";..;..;..;..
"Unmanufactured Tobacco";"Ceuta And Melilla";..;..;..;..
"Unmanufactured Tobacco";"Christmas Island";..;..;..;..
"Unmanufactured Tobacco";"Guinea-Bissau, Rep. Of";..;..;..;..
"Unmanufactured Tobacco";"Burundi";..;..;..;..
"Unmanufactured Tobacco";"Cocos Island";..;..;..;..
"Unmanufactured Tobacco";"French Antilles";..;..;..;..
"Unmanufactured Tobacco";"Cape Verde";..;..;..;..
"Unmanufactured Tobacco";"Falkland Islands (Malvinas)";..;..;..;..
"Unmanufactured Tobacco";"Portuguese Timor And Dependencies";..;..;..;..
"Unmanufactured Tobacco";"Yemen, People'S Democratic Republic";..;..;..;..
"Unmanufactured Tobacco";"Central African Republic";..;..;..;..
"Unmanufactured Tobacco";"Azerbaijan";..;..;..;..
"Unmanufactured Tobacco";"British Pacific Islands";..;..;..;..
"Unmanufactured Tobacco";"Equatorial Guinea, Rep. Of";..;..;..;..
